Lev.YearMonth;Hämtställe;Hämtställe Gatuadress;Hämtställe Ort;Hämtställe Märkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202306;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;150
202306;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;3921 Sammansatt avfall, bygg & riv;R11;R11 Recycled, incl metal scrap;170904;NEJ;1 250
202306;05705835    Volvo Personvagnar AB (Göteborg);Utrustningsvägen TU östra sidan;Göteborg;Cars & Technical support;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;1 399
202306;04423562    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖ belysningsbyte;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;60
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3996 LDPE färgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;20
202306;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;500
202306;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;5 100
202306;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3305 Glas, isomix;R5;R5 Recycled, incl metal scrap;160120;NEJ;2 680
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;3 050
202306;05808647    Volvo Personvagnar AB (Göteborg);Röra Byväg, PVÖ-huset, port 33;Göteborg;PVÖ Milling & Model workshops;3613 ABS;R13;R13 Recycled, incl metal scrap;200139;NEJ;730
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3996 LDPE färgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;150
202306;05008305    Volvo Personvagnar AB (Göteborg);Volvo RA/Lastplats E8;Göteborg;Kärl kasserad kanalplast PP-Well;3445 Blandad hårdplast;R13;R13 Recycled, incl metal scrap;160119;NEJ;1 600
202306;05008305    Volvo Personvagnar AB (Göteborg);Volvo RA/Lastplats E8;Göteborg;Kärl kasserad kanalplast PP-Well;3626 PS;R13;R13 Recycled, incl metal scrap;191204;NEJ;875
202306;05008305    Volvo Personvagnar AB (Göteborg);Volvo RA/Lastplats E8;Göteborg;Kärl kasserad kanalplast PP-Well;3627 PP;R13;R13 Recycled, incl metal scrap;160119;NEJ;1 250
202306;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;65
202306;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202306;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;13
202306;05705835    Volvo Personvagnar AB (Göteborg);Utrustningsvägen TU östra sidan;Göteborg;Cars & Technical support;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;350
202306;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;2 300
202306;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;60
202306;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;140
202306;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;60
202306;03791647    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 9;Göteborg;Byggnad VB;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;10
202306;03791647    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 9;Göteborg;Byggnad VB;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3934 Glykol, blandning;R1;R1 With energy recovery;160114;JA;405
202306;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;8244 Grovt-överstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;350
202306;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3891 LDPE 80/20;R13;R13 Recycled, incl metal scrap;200139;NEJ;800
202306;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;80
202306;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;50
202306;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3440 Tissue;R3;R3 Recycled, incl metal scrap;080399;NEJ;315
202306;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202306;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202306;05119557    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;FNI - VAK Miljöstation;3440 Tissue;R3;R3 Recycled, incl metal scrap;200101;NEJ;390
202306;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;20
202306;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;31
202306;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;90
202306;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;170
202306;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;30
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;967
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;1 180
202306;04395760    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAKVN, Kundnr: 04395760;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;35
202306;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;35
202306;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202306;05177977    Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;PVS Design Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;280
202306;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;80
202306;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202306;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;30
202306;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;120
202306;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;11 400
202306;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;5 000
202306;05645056    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 2 Östra;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;3 920
202306;0458430      Volvo Personvagnar AB (Göteborg);PV Övrigt;Göteborg;PVTR kundnr: 0458430;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;6
202306;05177985    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PV14 Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;100
202306;05177985    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PV14 Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;320
202306;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;150
202306;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;780
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;20
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;56
202306;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;25
202306;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;5
202306;05642202    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;WPO TUN;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;35
202306;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;120
202306;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;490
202306;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;70
202306;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;160
202306;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;53
202306;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;280
202306;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202306;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;100
202306;05452354    Volvo Personvagnar AB (Göteborg);Volvo RA;Göteborg;OA V.27 Trucktvätt RA;3758 Slam för behandling;R3;R3 Recycled, incl metal scrap;130508;JA;9 960
202306;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202306;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;25
202306;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;10
202306;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;25
202306;05119557    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;FNI - VAK Miljöstation;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;101
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3024 Litiumbatterier;R4;R4 Recycled, incl metal scrap;160605;NEJ;1
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3501 Batterier, små (maxvikt 3 kg);R4;R4 Recycled, incl metal scrap;200133;JA;3
202306;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3715 Övriga lampor < 60 cm;R4;R4 Recycled, incl metal scrap;160215;JA;1
202306;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;60
202306;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202306;0469528      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg 12;Göteborg;SAA, kundnr: 0469528;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;1 100
202306;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;1 900
202306;05645072    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 3 Södra;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;20
202306;0447250      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PV Bilar, kundnr: 0447250;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;38 420
202306;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;26 169
202306;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;18009 Kyl/Frys ej PA större;R4;R4 Recycled, incl metal scrap;160211;JA;85
202306;0447235      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TLE Bilar, kundnr: 0447235;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;15 830
202306;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;1 340
202306;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;212
202306;05852850    Volvo Personvagnar AB (Göteborg);PV Gatan, PVÖ & PVTRH,;Göteborg;Tillfällig flytt av Vagnverkstaden;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;1 240
202306;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;18531 Brända batteripack;R4;R4 Recycled, incl metal scrap;160121;JA;570
202306;05552054    Volvo Personvagnar AB (Göteborg);PVTR Tunnelvägen;Göteborg;PV - TP3-4 Elektrifiering;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;2 260
202306;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;2 040
202306;0477752      Volvo Personvagnar AB (Göteborg);TLA Norra;Göteborg;Utställningar, kundnr: 0477752;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;2 460
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;10 860
202306;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3702 Oljefilter;R4;R4 Recycled, incl metal scrap;160107;JA;26
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;452 Blybatterier, start;R4;R4 Recycled, incl metal scrap;160601;JA;2 824
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;512 Aluminium Gammal Valsad;R4;R4 Recycled, incl metal scrap;191203;NEJ;1 060
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;540 Aluminium Spån;R4;R4 Recycled, incl metal scrap;120103;NEJ;771
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;758 Kopparkabel, bilkablage;R4;R4 Recycled, incl metal scrap;160214;NEJ;1 760
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;9 980
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3701 Lysrör;R4;R4 Recycled, incl metal scrap;200121;JA;382
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;6011 Fuktavdrag Metall;R4;R4 Recycled, incl metal scrap;200140;NEJ;169
202306;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;18041 Bilelektronik;R4;R4 Recycled, incl metal scrap;160213;JA;1 078
202306;05705835    Volvo Personvagnar AB (Göteborg);Utrustningsvägen TU östra sidan;Göteborg;Cars & Technical support;3715 Övriga lampor < 60 cm;R4;R4 Recycled, incl metal scrap;160215;JA;1
202306;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;35
202306;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202306;04423562    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖ belysningsbyte;1919 Sort. elavf. för fragm.;R4;R4 Recycled, incl metal scrap;191212;NEJ;770
202306;04423562    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖ belysningsbyte;3701 Lysrör;R4;R4 Recycled, incl metal scrap;200121;JA;104
202306;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;30
202306;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;45
